"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.ingredients_url","Answer.command","Approve","Reject"
"33NKDW9FFXJGAH3YJLRFITV004SXCF","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 17:57:13 GMT 2015","30","BatchId:1794139;","3600","28800","Thu Jan 22 17:57:13 GMT 2015","","","3C8HJ7UOP7VLBIDYNUEG7UC6EXBZMS","A31LPSIQ9A7RWV","Approved","Tue Jan 20 17:57:48 GMT 2015","Tue Jan 20 18:01:28 GMT 2015","Tue Jan 20 18:01:28 PST 2015","Tue Jan 20 12:43:22 PST 2015","","","220","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/puff_pastry/puff_pastry_master.png","Pick up the puff pastry|The puff pastry|Open the frozen spinach|Open the frozen spinach|Pick up the onion|the onion|Grab the garlic|the garlic|Take the olive oil|On the right|Take in the ricotta|no, it's in the middle|Grab the feta|It's the cheese with the green cover|Use the salt and pepper|the wooden shakers|Take that egg|small, round, white - it's an egg|Grab the sesame seeds|the sesame seeds"
"33NKDW9FFXJGAH3YJLRFITV004SXCF","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 17:57:13 GMT 2015","30","BatchId:1794139;","3600","28800","Thu Jan 22 17:57:13 GMT 2015","","","3CP1TO84PT2XX0PG6OOG3HRD7TN25Y","A2TACC8H6KB8R7","Approved","Tue Jan 20 17:58:06 GMT 2015","Tue Jan 20 18:26:41 GMT 2015","Tue Jan 20 18:26:41 PST 2015","Tue Jan 20 12:43:23 PST 2015","","","1715","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/puff_pastry/puff_pastry_master.png","hand me the puff pastry|the puff pastry sheets in the box|Hand me the frozen spinach|its the green bag|can you give me a onion|its the white onion next to the garlic|hand me the garlic|its the white garlic clove|hand me the olive oil|its yellow in the glass container|please give me the ricotta|yes next to the feta container|hand me the feta |its in a white and green container|please give me the salt and pepper|both..there in the 2 brown shakers|please give me a egg|the white egg on the table|hand me the sesame seeds|its in a black container"
"33NKDW9FFXJGAH3YJLRFITV004SXCF","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 17:57:13 GMT 2015","30","BatchId:1794139;","3600","28800","Thu Jan 22 17:57:13 GMT 2015","","","3DL65MZB8DGAR1ABEI6PJO6CWDZECK","A2DSQT79EPX7MY","Approved","Tue Jan 20 18:10:16 GMT 2015","Tue Jan 20 18:14:38 GMT 2015","Tue Jan 20 18:14:38 PST 2015","Tue Jan 20 12:43:21 PST 2015","","","262","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/puff_pastry/puff_pastry_master.png","Hand me the puff pastry|Hand me the puff pastry behind the egg.|Hand me the frozen spinach.|Hand me the frozen spinach on the left, behind the garlic.|Hand me the onion.|Hand me the onion in front of the spinach and to the right of the garlic.|Hand me the garlic.|Hand me the garlic to the left of the onion.|Hand me the olive oil.|The olive oil is all the way to the right.|Hand me the ricotta.|No, hand me the ricotta that's in the middle.|Hand me the feta.|Hand me the feta that's in front of the puff pastry and behind the egg.|Hand me the salt and pepper.|Both, hand me the salt and pepper that's to the left of the olive oil.|Hand me the egg.|Hand me the egg that's in the middle, in front of the puff pastry.|Hand me the sesame seeds.|Hand me the sesame seeds that's in front of the salt and pepper shaker."
"33NKDW9FFXJGAH3YJLRFITV004SXCF","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 17:57:13 GMT 2015","30","BatchId:1794139;","3600","28800","Thu Jan 22 17:57:13 GMT 2015","","","3EFE17QCRC62ISQ9154VJW77AWFHSZ","A2MOSNEX4E7G1P","Approved","Tue Jan 20 18:37:34 GMT 2015","Tue Jan 20 18:45:14 GMT 2015","Tue Jan 20 18:45:14 PST 2015","Tue Jan 20 12:43:23 PST 2015","","","460","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/puff_pastry/puff_pastry_master.png","Can you hand me the Puff Pastry Sheets?|Pass me the Puff Pastry in the box nex to the salt and pepper shakers.|Please pass me the frozen spinach.|I need the bag with the frozen spinach, please?|Can you pass me the onion?|Pass me the round white onion next to the garlic.|Please pass the garlic.|Hand me the garlic which is next to the large round onion.|Hand me the bottle of olive oil, please?|The bottle of olive oil to the far right, next to the salt and pepper.|Please hand me the container of Ricotta.|Give me the white and green container with Ricotta.|Hand me the Feta, please.|Pass me the container that is white and green that has Feta.|Pass me the salt and pepper.|Give me the salt and pepper which is next to the bottle of olive oil.|Please hand me the egg.|Give me the egg which is sitting on the counter by itself.|Please hand me the sesame seeds.|Give me the sesame seeds which are in front of the salt and pepper shakers."
"33NKDW9FFXJGAH3YJLRFITV004SXCF","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 17:57:13 GMT 2015","30","BatchId:1794139;","3600","28800","Thu Jan 22 17:57:13 GMT 2015","","","3G2UL9A02DF025M0HJFGREMLE4J67X","A3OZ288I9CBLWF","Approved","Tue Jan 20 17:57:33 GMT 2015","Tue Jan 20 18:02:23 GMT 2015","Tue Jan 20 18:02:23 PST 2015","Tue Jan 20 12:43:22 PST 2015","","","290","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/puff_pastry/puff_pastry_master.png","Please hand me the puff pastry sheets.|Please hand me the puff pastry sheets next to the salt and pepper shaker.|Please hand me the spinach.|The spinach behind the garlic and onion.|Please hand me the onion.|The onion is next to the ricotta cheese.|Please hand me the garlic.|The garlic is next to the onion in front of the spinach.|Please hand me the olive oil. |Olive oil is next to the salt and pepper shakers.|Please hand me the ricotta. |The ricotta is in front of the puff pastry, next to the egg and onion.|Please hand me the feta.|The feta is behind the egg, next to the ricotta.|Please hand me the salt and pepper|The salt and pepper is next to the olive oil and puff pastry.|||Please hand me the egg.|The egg is next to the feta and ricotta."
"33NKDW9FFXJGAH3YJLRFITV004SXCF","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 17:57:13 GMT 2015","30","BatchId:1794139;","3600","28800","Thu Jan 22 17:57:13 GMT 2015","","","3I02618YA07AAMG19N7076RMHK7UPU","AKLV0WIZZ356X","Approved","Tue Jan 20 17:57:55 GMT 2015","Tue Jan 20 18:12:51 GMT 2015","Tue Jan 20 18:12:51 PST 2015","Tue Jan 20 12:43:22 PST 2015","","","896","100% (2/2)","100% (2/2)","100% (2/2)","http://cs.brown.edu/~dwhitney/recipe_scenes/puff_pastry/puff_pastry_master.png","Please hand me the puff pastry.|Hand me the pastry with the red on the box.|Could you hand me the frozen spinach?|Hand me the spinach in the green bag.|I need the onion.|I need the round onion.|Please hand me the garlic.|I need the garlic that was by the onion.|Please give me the olive oil.|I need the olive oil in the tall bottle on the right.|I would like the ricotta.|The ricotta is on the left.|Now, I need the feta.|The feta is on the right.|Please give me the salt and pepper.|Both salt and pepper in the wood shakers.|I need the egg.|The hard boiled egg in the middle.|I need the sesame seeds.|The seeds are in the little bottle with the black lid."
"33NKDW9FFXJGAH3YJLRFITV004SXCF","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 17:57:13 GMT 2015","30","BatchId:1794139;","3600","28800","Thu Jan 22 17:57:13 GMT 2015","","","3I0BTBYZAXMO3EWM23PZVQWR506Y0P","A1FHH3XEFEQYV7","Approved","Tue Jan 20 18:03:51 GMT 2015","Tue Jan 20 18:12:21 GMT 2015","Tue Jan 20 18:12:21 PST 2015","Tue Jan 20 12:43:22 PST 2015","","","510","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/puff_pastry/puff_pastry_master.png","Hand me the puff pastry|Hand me the puff pastry in the white box.|Hand me the frozen spinich|Please hand me the frozen spinich, it's in the freezer|Hand me the onion|Hand me the onion, it's in the basket|Hand me the garlic|Hand me the garlic that's next to the onion|Hand me the Olive Oil please|Please get me the olive oil, it's in the cabinet|Please hand me the Ricotta|The ricotta is on the right side.|Please get me the feta|It's on the second shelf of the fridge.|Please hand me the salt and pepper|They are next to the stove.|Please hand me an egg|Just one egg, they are on the top shelf of the fridge|Please hand me the sesame seeds|The sesame seeds, they are next to the salt and pepper."
"33NKDW9FFXJGAH3YJLRFITV004SXCF","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 17:57:13 GMT 2015","30","BatchId:1794139;","3600","28800","Thu Jan 22 17:57:13 GMT 2015","","","3L2IS5HSFAJA714OT8U83HMRH56UNY","A38DC3BG1ZCVZ2","Approved","Tue Jan 20 17:57:46 GMT 2015","Tue Jan 20 18:23:19 GMT 2015","Tue Jan 20 18:23:19 PST 2015","Tue Jan 20 12:45:43 PST 2015","","","1533","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/puff_pastry/puff_pastry_master.png","Can you pass me the puff pastry?|Can you hand me the Pepperidge Farm puff pastry?|Can you give me the spinach?|Can you give me the frozen spinach on the left?|Would you hand me the onion?|Would you mind passing me the big white onion?|Would you mind passing me the garlic?|Could you give me the garlic, on the left side?|Can you give me the olive oil?|Can you hand me the olive oil in the big jar on the right?|Can you give me the Ricotta?|Can you give me the Ricotta in the middle of the counter?|Can you pass me the Feta, please?|Can you hand me the Feta in a container in the middle?|Can you give me the sale and pepper?|Can you pass me the salt and pepper in the brown shakers?|Can you give me the egg?|Can you pass me the egg in the middle of the counter?.|Can you give me the sesame seeds?|Please pass me the bottled sesame seeds?"
"33NKDW9FFXJGAH3YJLRFITV004SXCF","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 17:57:13 GMT 2015","30","BatchId:1794139;","3600","28800","Thu Jan 22 17:57:13 GMT 2015","","","3LKC68YZ3A45HQT5PN9M0U7TSVMOW6","A1YGSYTOGXCQY7","Approved","Tue Jan 20 17:57:26 GMT 2015","Tue Jan 20 18:17:40 GMT 2015","Tue Jan 20 18:17:40 PST 2015","Tue Jan 20 12:45:43 PST 2015","","","1214","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/puff_pastry/puff_pastry_master.png","Hand me a puff pastry.|Hand me the box with the pastry on it.|Hand me the bag of spinach.|Hand me the big green bag on the left.|Hand me the onion please.|Hand me the onion that's next to the garlic.|Hand me the garlic please.|Could you hand me the thing next to the left of the onion.|Hand me the olive oil.|Hand me that glass container next to the pepper mill.|Hand me the ricotta cheese.|Hand the tub of ricotta in front of the puff pastry.|Hand me the feta please.|Hand me the container of Feta next to the spices|Hand me the salt and pepper please.|Hand me the salt and pepper shakers next to the olive oil.|Hand me the single egg.|Hand me the egg that's between the feta and ricotta.|Hand me the sesame seed container.|Hand me the shaker next to the pepper and salt shakers."
"33NKDW9FFXJGAH3YJLRFITV004SXCF","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 17:57:13 GMT 2015","30","BatchId:1794139;","3600","28800","Thu Jan 22 17:57:13 GMT 2015","","","3LYA37P8IQOU3WAFW4LX6ZDZYP0BKZ","AVMIXXCHPD291","Approved","Tue Jan 20 18:59:11 GMT 2015","Tue Jan 20 19:30:25 GMT 2015","Tue Jan 20 19:30:25 PST 2015","Tue Jan 20 12:45:43 PST 2015","","","1874","100% (3/3)","100% (3/3)","100% (3/3)","http://cs.brown.edu/~dwhitney/recipe_scenes/puff_pastry/puff_pastry_master.png","Pass me the puff pastry, please. |Can you please hand me the puff pastry, in the long white box there in the back?|Now pass the bag of frozen spinach. |I need the bag of frozen spinach, on the left. |Pass the onion, please. |Can you please pass me the large white onion, next to the tub of ricotta?|Now I need the garlic. |Please pass the smaller white bulb of garlic all the way on the left. |Hand me the olive oil please. |Please pass the tall bottle of olive oil all the way on the right. |Now I need the ricotta, please. |Please pass me the tub of ricotta in the very middle. |Can you hand me the feta?|Please pass me the package of feta cheese, between the egg and the sesame seeds. |Now I need the salt and pepper.|Can you hand me the two wooden shakers of salt and pepper please?|Please pass me the egg.|Please hand me the small white egg there in the middle front. |Now I need the sesame seeds. |Please hand me the small shaker of sesame seeds, there in front of the wooden shakers of salt and pepper."
