"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.chocolate_url","Input.butter_url","Input.eggs_url","Input.sugar_url","Input.vanilla_url","Input.flour_url","Input.salt_url","Answer.command","Approve","Reject"
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3EF8EXOTT1WYFEM5CMSWZ80DT4YJ16","A3CNS8EZ9VQ241","Approved","Sat Dec 20 03:04:13 GMT 2014","Sat Dec 20 03:07:19 GMT 2014","Sat Dec 20 11:07:19 GMT 2014","2014/12/20 11:08:46 +0000","","","186","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Please hand me the chocolate morsels bag.|Please hand me the stick of butter.|Please hand me the eggs.|Please hand me the bag of sugar.|Please hand me the vanilla extract bottle.|Please hand me the bag of flour.|Please hand me the salt shaker."
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3EF8EXOTT1WYFEM5CMSWZ80DT53J1D","A26T3M57NK46L5","Approved","Sat Dec 20 09:31:36 GMT 2014","Sat Dec 20 09:42:24 GMT 2014","Sat Dec 20 17:42:24 GMT 2014","2014/12/20 17:43:46 +0000","","","648","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Give me the Toll House|Give me butter|Give me the Pete Gerry|Give me the flour|Give me the villain essence.|Give me the Gold Medal|Give me the salt."
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3FE7TXL1LIOMQM8EQGCJ1SM4ZMY2QP","A2GY4KKNZ73T5B","Approved","Thu Dec 25 10:36:13 GMT 2014","Thu Dec 25 10:39:46 GMT 2014","Thu Dec 25 18:39:46 GMT 2014","2014/12/25 18:43:47 +0000","","","213","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Please put all of the chocolate chips into the saucepan.|Please slice the butter into 1 Tbsp. pats and add it to the saucepan.|Please pass me the eggs.|Please put aside the chocolate mixture.|Please more 1 capful of vanilla extract into my mixing bowl.|Please put aside the flour.|Please add 1 pat of salt to my mixing bowl."
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3FTYUGLFSUMK0ANW3D8XZ0IH07ED5Q","AIUKV0KVALMY6","Approved","Mon Dec 22 07:53:00 GMT 2014","Mon Dec 22 07:55:17 GMT 2014","Mon Dec 22 15:55:17 GMT 2014","2014/12/22 15:58:46 +0000","","","137","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Please place the chocolate chips in the saucepan.|Now please place the butter in the saucepan, and turn on the oven.|Please hand me the eggs.|Please pour the flour into the bowl.|Now please add the vanilla to the bowl.|Please beat the flour and the other three ingredients in the bowl.|Please hand me the salt."
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3ITXP059PWKY9YLZP57GV9NMJ9IJS7","A250J2KOMY42GD","Approved","Sun Dec 21 16:09:47 GMT 2014","Sun Dec 21 16:16:03 GMT 2014","Mon Dec 22 00:16:03 GMT 2014","2014/12/22 00:18:46 +0000","","","376","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Pour chocolate chips into pan on stove, which is set at medium heat.|Move butter into sauce pan and mix with chocolate chips|Crack eggs into bowl|Add sugar to eggs|Add vanilla to sugar and egg mixture and beat on high for 10 minutes|After the contents of the stove have been added to the other mixture, add flour.|Add salt to composite mixture and combine all ingredients.  Bake mixture in greased pan."
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3IXQG4FA2TZAM0ROS7U8GQZJJT79BE","A16DELN8V1CH9R","Approved","Thu Dec 25 19:28:43 GMT 2014","Thu Dec 25 19:36:21 GMT 2014","Fri Dec 26 03:36:21 GMT 2014","2014/12/26 03:38:46 +0000","","","458","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Give me the chocolate bits.|Get the butter for me.|Get me two eggs.|Give me that bag of sugar.|Give me the vanilla.|Hand me the bag of flour.|Get me the salt."
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3LOZAJ85YDE6ZJ9QCU7BV0IXW9X2X2","A35IMPTI2U7XGC","Approved","Sat Dec 20 09:55:08 GMT 2014","Sat Dec 20 09:58:24 GMT 2014","Sat Dec 20 17:58:24 GMT 2014","2014/12/20 17:58:46 +0000","","","196","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Please hand me the chocolate|Please hand me the butter|Please hand me the eggs|Please hand me the sugar|Please hand me the vanilla|Please hand me the flour|Please hand me the salt"
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3NVC2EB65Q0KK6VJLQ7IXOUY5BIY37","A1PHLV2FGHS2DE","Approved","Fri Dec 26 09:42:59 GMT 2014","Fri Dec 26 09:49:06 GMT 2014","Fri Dec 26 17:49:06 GMT 2014","2014/12/26 17:53:46 +0000","","","367","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Please get me the chocolate container.|Please hand me over the butter packet.|Please get me four eggs from the refrigerator.|please get me the sugar container from the shelf.|Could you bring the vanilla essence from the fridge.|Please sieve a bowl of flour.|Please bring the salt container from the table."
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3QAVNHZ3EM504SN5BQX2QO681M9ALL","A2HL2THWOYKV97","Approved","Fri Dec 19 23:34:44 GMT 2014","Fri Dec 19 23:36:32 GMT 2014","Sat Dec 20 07:36:32 GMT 2014","2014/12/20 07:38:46 +0000","","","108","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","Please open the bag of chocolate chips. Pour the chocolate chips into the saucepan.|Please unwrap the butter. Put the butter into the saucepan. |Please open the egg carton. Please give me two eggs.|Please give me the flour.|Please give me the vanilla extract.|Please give me the flour.|Please give me the salt."
"3ULIZ0H1VA6NLV9QXIJ09ELP269510","310F0WGLWJAMMVX3LGOYHPTA5LNTLJ","Cooking with Robotic Assistance","Write a command to ask a robot to hand you an ingredient","image, cooking, robot, command, assistance","$0.15","Fri Dec 19 21:23:04 GMT 2014","100","BatchId:1771385;","3600","28800","Fri Dec 26 21:23:04 GMT 2014","","","3QL2OFSM96JEL7NO7H989B0L6Q1NCL","ARZF3R9THDNNG","Approved","Sun Dec 21 16:14:57 GMT 2014","Sun Dec 21 16:16:55 GMT 2014","Mon Dec 22 00:16:55 GMT 2014","2014/12/22 00:18:46 +0000","","","118","100% (1/1)","100% (1/1)","0% (0/0)","http://cs.brown.edu/~dwhitney/ingredient_images/chocolate.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/butter.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/eggs.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/sugar.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/vanilla.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/flour.jpg","http://cs.brown.edu/~dwhitney/ingredient_images/salt.jpg","please take into account Melt chocolate and butter in a saucepan over low heat; set aside.|plese pick up products |pour pete garys Pinto bowl|take sugar in bowl and mix |take extract into mix |Melt chocolate and butter in a saucepan over low heat; set aside. WITH MIX |PLEASE PUT SALT IN"
