"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.ingredients_url","Answer.command","Approve","Reject"
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3EICBYG644XI2HW3SJHGG4J41L0JCF","A1IA4CST74I1Q8","Approved","Tue Jan 20 18:58:18 GMT 2015","Tue Jan 20 19:01:03 GMT 2015","Wed Jan 21 03:01:03 GMT 2015","2015/01/21 03:03:46 +0000","","","165","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Pass the olive oil|hand the olive oil|pass the garlic|hand the garlic|pass the bell pepper|hand me the bell pepper|pass the onion|hand me the onion|pass the basmati rice|hand me the basmati rice|pass the tomato sauce|hand me the tomato sauce|pass the chicken brother|hand me the chicken brother|pass the salt|hand me the salt|pass the black pepper|hand me the black pepper|pass the oregano|hand me the oregano"
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3HQUKB7LNFFDSJCTQBSWFI051L0HHG","AWVIOLZUKBNVU","Approved","Tue Jan 20 18:54:03 GMT 2015","Tue Jan 20 19:08:57 GMT 2015","Wed Jan 21 03:08:57 GMT 2015","2015/01/21 03:13:46 +0000","","","894","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Can you please hand me the olive oil?|The olive oil on the left side of table..|Can I have the garlic, please?|The next step means I need the garlic...|The bell pepper is what I need, now.|I could use the bell pepper on the right.|I need the onion now.|The onion towards the middle.|That Basani Rice would be useful now.|The Basani Rice towards the right in the orange bag.|I need the tomato sauce at the moment.|The Tomato sauce is towards the left, but right next to the olive oil.|The recipe requires chicken broth now.|Not the tomato sauce, the chicken broth is in the blue and white can.|A little bit of salt, please?|The middle spice jar contains the salt, it is white colored.|Can I get the bell pepper now?|The bell paper on the table.|A little oregano would help now.|Oregano, it is beside the salt jar."
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3I0BTBYZAXMO3EWM23PZVQWR50C0YX","A17MFEPFEPG9U8","Approved","Tue Jan 20 18:58:37 GMT 2015","Tue Jan 20 19:05:00 GMT 2015","Wed Jan 21 03:05:00 GMT 2015","2015/01/21 03:08:47 +0000","","","383","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Pass me the olive oil.|The oil next to the tomato sauce.|Pass me the garlic.|The garlic clove next to the pepper.|Pass me the bell pepper.|The green pepper next to the rice.|Pass me the onion.|The green onion in fron of the cans.|Pass me the rice.|Right next to the green pepper.|Pass me the tomato sauce.|It's in the center, nect to the oliv oil.|Pass me the chicken broth.|The one in a can, next to the tomato sauce.|Pass me the salt.|The second shaker.|Pass me the black pepper.|The shacker on the left of the salt.|Pass me the oregano.|The shaker between the salt and olive oil."
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3L4PIM1GQTHC38GLWG8EFMXEEQBRYM","A1UTBDKOQ2MKUD","Approved","Tue Jan 20 18:54:03 GMT 2015","Tue Jan 20 19:02:18 GMT 2015","Wed Jan 21 03:02:18 GMT 2015","2015/01/21 03:03:46 +0000","","","495","100% (4/4)","100% (4/4)","100% (4/4)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Please hand me the olive oil.|The olive oil near the left side of the ingredients in the big tall bottle.|Please hand me the garlic.|The garlic on the right side in front of the green bell pepper.|Please hand me the bell pepper.|The bell pepper on the right side of all the ingredients.|Please hand me the onion.|The green onion in the middle and in front of the ingredients.|Please hand me the basmati rice.|The bastmati rice in the big red bag on the right side.|Please hand me the tomato sauce.|The tomatoe sauce behind the green onion, in the middle of the ingredients; red can.|Please hand me the chicken broth.|The chicken broth in the blue and white can to the left of the big red bag.|Please hand me the salt|The salt on the left side, next to the pepper.|Please hand me the black pepper|The black pepper on the left side of the big bottle of olive oil.|Please hand me the oregano.|The oregano to the left side of the salt and pepper. All the way left."
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3ND9UOO81K3XB5Q8CVTU8D3ZXQMWL2","A20X14OMRL0YPZ","Approved","Tue Jan 20 19:02:41 GMT 2015","Tue Jan 20 19:06:38 GMT 2015","Wed Jan 21 03:06:38 GMT 2015","2015/01/21 03:08:48 +0000","","","237","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Hand me the olive oil.|The tall bottle.|Pass me the garlic.|Small cloves.|Give me that bell pepper.|Green bulbous thing.|Pass me the onions.|Long green things.|I need the rice.|Orange bag. With the word rice on it.|Tomato sauce, please.|Yes, red can.|Could you please hand me the chicken broth.|White and blue can.|Pass me the salt.|White shaker.|Black pepper.|Shaker that's the same as the salt.|Oregano me.|Shaker that doesn't match."
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3NQL1CS15R94WFX250DOGJMHZWNYVL","A35KO5LPASBFI9","Approved","Tue Jan 20 18:52:19 GMT 2015","Tue Jan 20 19:06:11 GMT 2015","Wed Jan 21 03:06:11 GMT 2015","2015/01/21 03:08:48 +0000","","","832","100% (2/2)","100% (2/2)","100% (2/2)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Can you pass me the olive oil?|The oil in the giant clear bottle.|Pass me the garlic please.|The garlic. Pass. Me. The. Garlic.|Give me the green pepper, please.|The big green thing in the shape of a ball. Pass it to me.|Pass me the onions, please.|The long vegetable. Hand it to me.|Pass me the basmati rice, please.|Open your eyes. See the big bag in front of your face? Hand it here.|Pass me the tomato sauce.|Yes, next to the olive oil.|Hand me the chicken broth.|The can next to the rice.|Pass me the salt.|The white stuff in the clear bottle on the left.|Pass me the black pepper.|Next to the salt.|Pass me the oregano.|THE OREGANO. GIVE IT HERE."
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3NXNZ5RS1AYNKOOYFQISBODN45W79E","AR9P0OF5U64CF","Approved","Tue Jan 20 18:54:18 GMT 2015","Tue Jan 20 19:01:30 GMT 2015","Wed Jan 21 03:01:30 GMT 2015","2015/01/21 03:03:46 +0000","","","432","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Hand me the olive oil|Hand me the tall bottle with a cork in it|Hand me the garlic|Hand me the small white bulb on the right|Hand me the green pepper|Hand me the small green vegetable on the right|Hand me the rice|Hand me the tall bag with the red label on the front|Hand me the tomato sauce|Hand me the red can in the middle labeled ""Hunt's""|Hand me the can of chicken stock|No, hand me the can in the middle with a blue and white label|Hand me the pepper shake|Hand me the shaker on the far left with the black particles in it|Hand me the salt shaker|Hand me the shaker in the middle with the white powder in it|Hand me the oregano shaker|Hand me the remaining shaker with the chopped green powder in it|Hand me the green onions|Hand me the vegetable with the long green stems"
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3O7L7BFSHEQ144WB6S2BUR479INEIQ","AH4W0KRSGIH0J","Approved","Tue Jan 20 18:55:20 GMT 2015","Tue Jan 20 19:01:24 GMT 2015","Wed Jan 21 03:01:24 GMT 2015","2015/01/21 03:03:46 +0000","","","364","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Can you pass me the olive oil?|The Olive oil|Can you hand me some garlic|The garlic, please|Pass me the bell pepper?|Bell Pepper please.|Can you pass me an onion?|The onion is the white one. It may be on the side.|Pass me some basmati rice please?|It's next to the canned chicken broth.|Pass me the tomato sauce please|Yeah, left of where the chicken broth is|Pass me the chicken broth please|The one with the blue label.|Pass me some salt please|It's between the pepper.|Pass me the black pepper shaker please?|It's next to where the salt was.|Pass me some oregano please|The oregano."
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3PM8NZGV8YHNR2BBE5XCRIG0GYFXQL","A3NUI0LC6EQ40A","Approved","Tue Jan 20 18:56:01 GMT 2015","Tue Jan 20 19:03:04 GMT 2015","Wed Jan 21 03:03:04 GMT 2015","2015/01/21 03:03:46 +0000","","","423","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","please hand me the olive oil|The olive oil in the carafe to the left of the tomato sauce.. thank you|May i have some garlic|the clove of garlic in front of the green pepper|Pleas pass me the green pepper|The green pepper in front of the bag of rice|please pass me the onion|the green onions right in front. |please pass the rice|it is in the red bag|please pass me the tomato sauce|it ins in front next to the left of the chicken broth|please pass the chicken broth|the blue and white can|please pass some salt|the sild in the mddle shaker|please pass the pepper shaker|it was right next to the salt you just handed me to the far left|please hand me the oregano|it is the only thing left"
"3P4C70TRMRIYRZ2E7OKAXQLSRNBGLN","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:52:15 GMT 2015","30","BatchId:1794193;","3600","28800","Thu Jan 22 18:52:15 GMT 2015","","","3PMBY0YE274TW5JU67Q3RA515GN9C9","A29PB2C8XD8TVG","Approved","Tue Jan 20 18:53:45 GMT 2015","Tue Jan 20 19:06:18 GMT 2015","Wed Jan 21 03:06:18 GMT 2015","2015/01/21 03:08:48 +0000","","","753","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/spanish_rice/spanish_rice.png","Please give me the bottle of olive oil.|Hand me the olive oil in the bottle with a handle.|Please hand me the garlic.|Give me the clove of garlic which is on the table.|Could you please give me the bell pepper.|Give me the green bell pepper which is sitting next to the rice.|Can you pass me the onions?|Give me the bunch of green onionssitting in front of the other ingredients.|Please hand me the rice.|Give me the Basmati rice in the orange bag on the edge of the table.|Please hand me the tomato sauce.|please hand me the can of Hunt's tomato sauce sitting next to the chicken broth.|Hand me the can of chicken broth.|Give me the Swanson's chicken broth in the blu and white can.|Please give me the salt.|Hand me the shaker of salt on the left side of the table.|Please give me the black pepper.|Hand me the shaker of black pepper on the left side of the table.|Pass me the oregan.|Give me the shaker of oregano which is out front on the left side of the table."
